ATER,MBRX,TECX,HOLO,MNPR,DRUG,SEZL,DAVE,LUNR,APLT,DNTH,PI,BBW,EML,JANX,CWST,GEHC,ESGR,AVA,FSI,CHWY,ACLS,AITR,ALCY,AQU,ATMV,AY,CBRG,CLRC,CSLM,DUET,ENV,ESHA,FORL,GDST,IPXX,IROH,IVCP,LATG,MARX,MNTN,NVAC,PLAO,RENE,RFAC,SKGR,SVII,TGAA,THCP,TLGY,VMCA,YOTA
-0.022875796,-0.016877622,0.005333342,0.065913354,-0.04452686,14.45783194,0.068572671,0.046108203,0.033248049,0.028121484,0.08297289,-0.022340522,0.02850756,-0.012074285,0.068693076,0.0168347,-0.009932369,0.000124212,0.008425479,0.011142117,0.014411242,-0.080875358,0,0.000642199,0,0,-0.000454763,0,0,0,0,-0.00127426,-0.000939871,0,0,0.00018586,0.000979742,0,0,0,-0.000790221,0,0.000861346,0,0,0,-0.004571031,0,0,0,0.002085158,0
0.003344478,0.038626676,0.043324527,-0.077738528,0.021359249,-0.251753755,0.012306242,0.077460159,0.035891085,-0.037746198,0.015613594,0.001629174,0.01902176,0.027890924,-0.063139964,0.016652261,-0.005401807,0.006270531,0.00600521,0.013774091,0.014553017,-0.009834337,0,-0.000641787,0,0,0.000454969,0,0,0,0,0.000797436,0,0,0,0,0,0,0,0.000905818,0,0,0,0,0,0.001312857,-0.000353291,0,0,0,0.001387185,0
-0.013333321,-0.024793463,0.014971716,-0.107279687,0.085551291,-0.246527731,0.076828434,-0.13345484,-0.002389427,-0.018760655,0.002145205,-0.016564698,0.006933289,0.047561019,0.008095558,0.006438177,0.006650393,-0.002375336,-0.016610418,-0.016304397,0.001366086,-0.019445903,0.000948788,0.000917452,0,0.000895276,-0.000454763,0,0,0,0,-0.000478068,0.000940755,0,0,0.000278783,0,0.00362976,0,0,0,0,0,0,0,-8.74E-05,0,0.003565059,-0.000947889,0,0,0
-0.016891876,0.095339048,0.04091292,-0.00214587,-0.03677759,1.175575918,0.030303054,-0.003739188,-0.013173725,0.038238693,0.03638953,-0.049878098,0.023570001,-0.02764845,0.004416732,-0.020978394,0.005725574,-0.002350134,0.002375301,-0.001104958,-0.009208747,-0.016313027,0.000947889,0,0,0,0.000909939,0,0,0,0,0.000159412,0.000939781,0,0,0.001857827,-0.00068513,0,0.003012035,0,0,0,0,0.000869585,0,0.000262283,0.000883412,0,0.005597724,0,0,0
0.003436423,0.032882026,-0.013368983,-0.038709742,-0.045454545,0.017157411,-0.141691078,0.026976253,-0.027912567,0.003348184,-0.023063687,0.040494715,-0.03880983,-0.017060751,0.009194541,0.000288256,-0.01686001,0.000402953,-0.001316462,-0.040376082,-0.047160033,-0.009321489,-0.000946991,0,0,0,-0.001363668,0,0,0,0,0.000318834,-0.000938899,0,0,-0.000463617,0.001958815,0,0,0,0,0,0,0,0,-8.74E-05,0.001765265,0,9.44E-05,0,0,0
0.010273963,-0.044943865,-0.015989163,-0.029082694,0,-0.01759686,-0.006770713,-0.021699337,0.071161009,-0.030033316,-0.016208566,-0.016025356,-0.012382312,0.001218055,0.045751584,-0.009221893,-0.005456631,0.003098277,0.016082273,0.103746367,0.014089573,-0.010940919,0,0,0,0.00089439,0,0,0,0,0,0.000637465,0,0,0,0,0,0,0.00042901,0,0,0,0,0.000434415,0,0.000786629,0.000440455,0,0,0,-0.000779206,0
-0.057627144,0,-0.049573203,-0.043778813,-0.118095216,-0.003709576,-0.010407452,-0.059537776,-0.059440587,0.028669724,-0.03510027,-0.004653214,0.00109024,-0.0161193,-0.019886349,0,-0.000223902,0.004756542,-0.002075813,0.028720662,-0.021731408,-0.003982308,0.000947889,0,0,0,0.00136553,0.001759055,0,0,0,0,0.000939781,0,0,0,0,0,0,0,0.001054489,0,0,0,0,0.000873382,0.001321034,0,0,0.001730061,0,0
-0.023381316,-0.003921565,0.05476683,-0.084337382,6.053995473,0.053191489,0.097386572,-0.00993043,-0.018587314,-0.005574157,0.037119524,-0.135979498,0.016063168,-0.002782076,0.030144954,-0.009501607,-0.004367783,-0.003473638,-0.002600064,0.003553284,-0.013474106,-0.001221686,0,0,0,0.000893676,-0.002272693,0,0,0,0,-0.001433352,0.000938989,0,0,0,0,0,0,0,-0.001053378,0,0,0.000434226,0,-0.00087262,0.000879528,0,0,0,-0.003552583,0
-0.012891289,0.013779562,0.064285716,-0.059210502,-0.481628892,-0.011313159,0.020460991,-0.028585741,0.008838345,-0.054932709,-0.008231977,0.044170386,-0.005626985,-0.034407897,0.001875792,-0.021045433,-0.005399363,0.003208125,-0.015119964,0.01163379,-0.005167936,-0.000444801,0,-0.000916611,0,0,0.000455504,0,0,0,0,0.000797436,-0.001876126,0,0,0,0.00097754,0,0,0,0,0,-0.000860605,0.002604143,0,0,-0.000878755,0,0,0,0.000869585,0
0.00373134,0.017475665,0.018585374,-0.057342702,0.053160047,-0.026563124,0.03737787,0.013680918,0.028786045,0.023724769,0.014796166,0.024564066,0.045270824,0.027287332,0.017786946,0.010198946,-0.028161026,-0.001199176,0.010852299,0.037500024,-0.005565919,0.00255872,0,0,0,0,-0.000455297,0,0,0,0,-0.000637465,0.001879653,0,0,-0.000278229,-0.001464784,0,0,0,0,0,0,0,0,0.000786011,0.000879528,0,0,0,0,0.005390788
0.018587342,0,0.038520033,-0.008902069,-0.090858152,-0.05499578,-0.020369365,-0.002037225,0.01216538,0.013904969,-0.013157924,-0.027379297,-0.01701469,-0.011250019,-0.00275941,0.013659358,-0.007680713,0.001724024,-0.013092433,-0.004819272,-0.004104429,0.021859671,-0.002840974,0,0,0,0.000911096,0,0,0.001774579,0,0.001116245,0,0,0,-0.000185655,0,0,0,0.00180991,0.001757426,0,0,-0.00043291,0,-0.001221742,0.00439369,0,0,0,-0.00086883,0
0.018248158,-0.030534323,0.001952216,-0.146706593,-0.095003029,0.052643245,0.061084934,0.018372065,-0.055288411,0.031999969,0.007567535,-0.041399994,0.022816651,-0.008533456,0.032097431,-0.010936458,0.022633991,-0.001137117,-0.002387905,-0.016949194,-0.00674411,-0.021066293,0.000949689,0,0,0.000892878,0.002275883,0,0,0,0,-0.00031858,-0.000938108,0,0,0.000928096,0.00244495,0,0,-0.000903277,0,0,0,0.000433098,0,0.000524292,0,0,0,0,0,0
